text,labels
ān kē waran azēr nang ud xēšm azēr burdīh ud arešk azēr husrawīh ud āz azēr hunsandīh ud zanišn azēr dādestān abērtar darēd,"B-PRONOUN,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-PRE,B-N,B-ADV,B-V"
kē husrawtar,"B-ADV,B-ADJ"
ān kē nēkīh pad mardōmān kardan pad-dādtar dārēd,"B-PRONOUN,B-CONJ,B-N,B-PRE,B-N,B-N,B-ADV,I-ADV,I-ADV,B-V"
kē nāmīgtar,"B-ADV,B-ADJ"
ān ī šāyendagtar ud abarwēztar,"B-PRONOUN,B-CONJ,B-ADJ,B-CONJ,B-ADJ"
kē abarwēztar,"B-ADV,B-ADJ"
ān kē ǰahišn pad kār ud dādestān nēktar,"B-PRONOUN,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-ADJ"
kē šnāyēnīdārtar,"B-ADV,B-ADJ"
kē bārestāntar,"B-ADV,B-ADJ"
niyāzōmand ī ačārag ud anāz kē anespāsān rāy tuxšišn ī pad-sūdōmandīh kē ummēd ī wuzurg rāy tuxšēd,"B-N,B-JUNK,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-N,B-POST,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-POST,B-V"
kē ahunsandtar,"B-ADV,B-ADJ"
kēnwar ī āzārdag ī tuwānīg,"B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ"
kē bēš-madārtar,"B-ADV,B-ADJ,I-ADJ,I-ADJ,I-ADJ"
šōy sahmgēn ī dušbarišn frazand ranǰwartar,"B-N,B-ADJ,B-JUNK,B-N,B-N,B-ADJ"
kē sahmgēntar,"B-ADV,B-ADJ,I-ADJ"
pādixšāy ī nāzuk ī zadār,"B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ"
kē bēšōmandtar,"B-ADV,B-ADJ"
šāyendag ka ō ašāyendagīh rasēd ud pādyāwand ka ō apādyāwandīh rasēd ummēdwār ka-š ō anummēdīh rasēd ud xwad-dōšag ka ō frazām ī kār mad bawēd,"B-N,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-N,B-CONJ,B-PRE,B-N,B-V,B-N,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-N,B-V,B-CONJ,B-N,I-N,I-N,B-CONJ,B-PRE,B-N,B-JUNK,B-N,B-V,I-V"
kē dardōmandtar,"B-ADV,B-ADJ"
tuwānīg ī nēst frazand ud dānāg šāyendag kē frazand ī ašāyendag ranǰwartar bawēd,"B-N,B-CONJ,B-V,B-N,B-CONJ,B-N,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-ADJ,B-V"
kē xastōmandtar,"B-ADV,B-ADJ"
šāyendag ka-š ašāyendag pad-iš abarwēz dānāg ka-š dušāgāh pad-iš abar-framādār weh ka-š wad pad-iš pādixšāy,"B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,I-POST,I-POST,B-ADJ,B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,I-POST,I-POST,B-N,I-N,I-N,B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,I-POST,I-POST,B-N"
kē abaxšāyišnīgtar,"B-ADV,B-ADJ"
awištāftag ī anummēd ī awināh,"B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ"
kē pašēmāntar,"B-ADV,B-ADJ"
xwad-dōšag ka ō frazām ī kār mad ruwān-šnās ī druwand waranīg ī fsārd ud anāz kē anespāsān rāy tuxšišn ī pad sūdōmandīhā kunēd,"B-N,I-N,I-N,B-CONJ,B-PRE,B-N,B-JUNK,B-N,B-V,B-N,I-N,I-N,B-JUNK,B-ADJ,B-ADJ,B-JUNK,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-N,B-POST,B-N,B-JUNK,B-PRE,B-ADV,B-V"
kē āwēnišnīgtar,"B-ADV,B-ADJ,I-ADJ,I-ADJ"
ān kē andar ōy kē nēkīh az-iš windēd anespās bawēd,"B-PRONOUN,B-CONJ,B-PRE,B-PRONOUN,B-CONJ,B-N,B-PRE,I-PRE,I-PRE,B-V,B-ADJ,B-V"
kē dusrawtar,"B-ADV,B-ADJ"
ān kē anāgīh pad mardōmān kardan pad-dādtar dārēd,"B-PRONOUN,B-CONJ,B-N,B-PRE,B-N,B-N,B-ADJ,I-ADJ,I-ADJ,B-V"
mardōmān andar gētīg čē abāyišnīgtar sahēd,"B-N,B-PRE,B-N,B-ADV,B-ADJ,B-V"
ōy kē tā tan drust kāmag-hanǰāmīh ud ka tan wēmār bawēd drustīh ī tan ud ka tan anummēdīh bawēd bōxtagīh ī ruwān,"B-PRONOUN,B-CONJ,B-PRE,B-N,B-ADJ,B-N,I-N,I-N,B-CONJ,B-CONJ,B-N,B-ADJ,B-V,B-N,B-JUNK,B-N,B-CONJ,B-CONJ,B-N,B-N,B-V,B-N,B-JUNK,B-N"
ō kāmag-xwāhīh ud abēniyāzīh,"B-PRE,B-N,I-N,I-N,B-CONJ,B-N"
čē kāmag-xwāhīh ud abēniyāzīh,"B-ADV,B-N,I-N,I-N,B-CONJ,B-N"
az āwām ī wad ud kunišn ī abārōn ud dōst ī frēftār ud pādixšā druwand anāmurzīd,"B-PRE,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-ADJ,B-ADJ,B-ADJ"
ud pad čē wistāxtar abāyēd būdan,"B-CONJ,B-PRE,B-ADV,B-ADJ,B-V,B-V"
pad āwām ī nēk ud kunišn ī frārōn ud dōst ī afrēftār ud ham-dēn sālār ī abaxšāyišnīgar ud dādestānīh,"B-PRE,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N"
āwām kadār weh,"B-N,B-ADV,B-ADJ"
dēn kadār weh,"B-N,B-ADV,B-ADJ"
xwadāy ud sālār kadām weh,"B-N,B-CONJ,B-N,B-ADV,B-ADJ"
ud dōst kadām weh,"B-CONJ,B-N,B-ADV,B-ADJ"
ān ī mad-frayādtar andar škeftīh ayārtar,"B-PRONOUN,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-PRE,B-N,B-ADJ"
dōst kē wēš,"B-N,B-ADV,B-ADJ"
dušmen kē wēš,"B-N,B-ADV,B-ADJ"
abar-menišnān ud abar-tanān ud xwurdag-nigerišnān ud društ-āwāzān,"B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N"
dōst ī frašgirdīg kadār,"B-N,B-JUNK,B-ADJ,B-ADV"
kunišn ī frārōn,"B-N,B-JUNK,B-ADJ"
dušmen frašgirdīg kadār,"B-N,B-ADJ,B-ADV"
kunišn ī wad,"B-N,B-JUNK,B-ADJ"
hambār ī kirbag,"B-N,B-JUNK,B-N"
čē nēktar,"B-ADV,B-ADJ"
hamīh ī abāg wehān,"B-N,B-JUNK,B-PRE,B-N"
čē sūdōmandtar,"B-ADV,B-ADJ"
nišastan abāg dānāgān,"B-N,B-PRE,B-N"
čē ōstīgāntar,"B-ADV,B-ADJ"
uzwān ī rāst-gōwišnān,"B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ"
čē xwaštar,"B-ADV,B-ADJ"
abēbīmīh,B-N
ud čē abēbīmīhātar,"B-CONJ,B-ADV,B-ADV"
čē farroxīhātar,"B-ADV,B-ADJ"
abēwināhīh ud hufrazāmīh,"B-N,B-CONJ,B-N"
ud čē āsānīhātar,"B-CONJ,B-ADV,B-ADJ,I-ADJ"
abēwināhīh hunsand-xīrīh,"B-N,B-N,I-N,I-N"
čē arzōmandtar,"B-ADV,B-ADJ"
dōšāram abāg dānāg ud wehān,"B-N,B-PRE,B-N,B-CONJ,B-N"
čē rōšntar,"B-ADV,B-ADJ"
kunišn ī dānāgān,"B-N,B-JUNK,B-N"
ud čē frāxtar,"B-CONJ,B-ADV,B-ADJ"
dast ī rādān,"B-N,B-JUNK,B-N"
ud čē tangtar,"B-CONJ,B-ADV,B-ADJ"
dast ī penān,"B-N,B-JUNK,B-N"
ud čē abarīgāntar,"B-CONJ,B-ADV,B-ADJ"
ēwēn ī yazad,"B-N,B-JUNK,B-N"
ud čē čimīgīhātar,"B-CONJ,B-ADV,B-ADJ,I-ADJ"
pādāšn ī kirbakkarān,"B-N,B-JUNK,B-N"
ud čē abēčimīhātar,"B-CONJ,B-ADV,B-ADJ"
pādāšn bazakkarān,"B-N,B-N"
ud čē paymānīgīhātar,"B-CONJ,B-ADV,B-ADJ,I-ADJ"
kāmag hunsand-xīrān,"B-N,B-N,I-N,I-N"
čē hubōytar,"B-ADV,B-ADJ"
husrawīh,B-N
ud čē garāmīgtar,"B-CONJ,B-ADV,B-ADJ"
padīrišn ī az xwadāyān ud sālārān ud nāzišn ī az hamahlān ud dōstān,"B-N,B-JUNK,B-PRE,B-N,B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-PRE,B-N,B-CONJ,B-N"
čē wattar,"B-ADV,B-ADJ"
čašm ī āzwarān,"B-N,B-JUNK,B-N"
ud čē abēbartar,"B-CONJ,B-ADV,B-ADJ"
čē tuhīgtar,"B-ADV,B-ADJ"
dast ī penān,"B-N,B-JUNK,B-N"
čē ranǰagīhātar,"B-ADV,B-ADJ,I-ADJ,I-ADJ"
paristišn ī pādixšāyān dušwīr,"B-N,B-JUNK,B-N,B-ADJ"
ud čē tēztar,"B-CONJ,B-ADV,B-ADJ"
menišn ī waranīgān,"B-N,B-JUNK,B-N"
čē dušxwārtar,"B-ADV,B-ADJ"
būdan ī abāg wattarān,"B-N,B-JUNK,B-PRE,B-N"
čē nāzuktar,"B-ADV,B-ADJ"
menišn pādixšāyān,"B-N,B-N"
čē bīmgēntar,"B-ADV,B-ADJ"
āzārišn ī pādixšāyān anāmurzīd,"B-N,B-JUNK,B-N,B-ADJ"
čē škefttar,"B-ADV,B-ADJ"
dānāg ī wad-ǰahišn,"B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ"
čē abdtar,"B-ADV,B-ADJ"
dušāgāh ī huǰahišn,"B-N,B-JUNK,B-ADJ"
čē garāntar,"B-ADV,B-ADJ"
menišn ī mihrōdruǰān,"B-N,B-JUNK,B-N"
čē astānagōmandtar,"B-ADV,B-ADJ"
čē wattar,"B-ADV,B-ADJ"
anāstawānīh ud wiyābān-menišnīh,"B-N,B-CONJ,B-N,I-N,I-N"
čē čarbtar,"B-ADV,B-ADJ"
rādīh ī yazadān,"B-N,B-JUNK,B-N"
čē ān ī azabar har tis,"B-ADV,B-PRONOUN,B-CONJ,B-ADV,B-PRONOUN,I-PRONOUN"
wizīr ī yazdān,"B-N,B-JUNK,B-N"
frazaft pad drōd,"B-V,B-PRE,B-N"
pad nēk ǰahišn xūb murwāg xwāhēm nibišt pad nēw axtar nēk pad dastwarīh ī yazadān-dōst hamāg-xrad ahlayīh-warzīdār kirbag-dōst ī yazadān-šnās ī mēnōg-wēn ī wehān-passand dastwar ī dēn ī weh ī māzdēsnān anōšag-ruwān spandyād māh-windād rōstam šahryār nibištag ī bun-dahišnīh,"B-PRE,B-ADJ,B-N,B-ADJ,B-N,B-V,B-V,B-PRE,B-ADJ,B-N,B-ADJ,B-PRE,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-ADJ,I-ADJ,I-ADJ,B-ADJ,I-ADJ,I-ADJ,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-N,B-JUNK,B-ADJ,B-JUNK,B-N,B-ADJ,I-ADJ,I-ADJ,B-N,B-N,I-N,I-N,B-N,B-N,B-N,B-JUNK,B-N,I-N,I-N"
az madan ī tāzīgān ō ērān-šahr rawāgēnīdan ī-šān dušdēnīh dušxwāhīh az kayān hudēnīh ud az dēn-burdārān āzarmīgīh ānāft ud wirēzān būd ud bawēd saxwanān ī gāhān zofr wany hučimagīh tisān menišn weh ī kunišn rāst čim-saxwan az ayādagīh ud dānišn ī pāyram uzīd,"B-PRE,B-N,B-JUNK,B-N,B-PRE,B-N,I-N,I-N,B-N,B-JUNK,I-JUNK,I-JUNK,B-N,B-N,B-PRE,B-N,B-N,B-CONJ,B-PRE,B-N,I-N,I-N,B-N,B-V,B-CONJ,B-ADJ,B-V,B-CONJ,B-V,B-N,B-JUNK,B-N,B-ADJ,B-ADJ,B-N,B-PRONOUN,B-N,B-ADJ,B-JUNK,B-N,B-ADJ,B-N,I-N,I-N,B-PRE,B-N,B-CONJ,B-N,B-JUNK,B-N,B-V"
wad-zamānīh rāy ōy-iz az dūdag ī abarmānīgān ud kayān ud dēn-burdārān ō brahm ud ristag ī ōyšān dušdēnān gumēxt ud pad abrang ān ī hudēnān saxwan brahm ud paristišn ud kardag pad āhōg ud ērang dāšt hēnd ōy-iz kē-š pad ēn frahang ud rāz hammōxtan kāmag būd az gyāg-gyāg pad harg ud ranǰ duščihragīh ō xwēš kardan šāyēd nē tuwān būd,"B-N,I-N,I-N,B-POST,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-PRE,B-N,B-JUNK,B-N,B-CONJ,B-ADJ,B-CONJ,B-N,I-N,I-N,B-PRE,B-N,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-CONJ,B-PRE,B-N,B-DET,B-JUNK,B-N,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-V,I-V,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-DET,B-N,B-CONJ,B-N,B-V,B-N,B-V,B-PRE,B-ADV,I-ADV,I-ADV,B-PRE,B-N,B-CONJ,B-N,B-N,B-PRE,B-PRONOUN,B-V,B-V,B-ADV,B-N,B-V"
pad weh-dēn ōwōn paydāg kū ohrmazd bālistīg pad harwisp-āgāhīh ud wehīh zamān ī akanārag andar rōšnīh hamē būd,"B-PRE,B-N,I-N,I-N,B-ADV,B-ADJ,B-CONJ,B-N,B-ADJ,B-PRE,B-N,I-N,I-N,B-CONJ,B-N,B-N,B-JUNK,B-ADJ,B-PRE,B-N,B-MARKER,B-V"
ān rōšnīh gāh ud gyāg ī ohrmazd ast kē asar-rōšnīh gōwēd ān harwisp-āgāhīh ud wehīh zamān ī akanārag čiyōn ohrmazd ud gāh ud dēn ud zamān ī ohrmazd būd hēnd,"B-DET,B-N,B-N,B-CONJ,B-N,B-JUNK,B-N,B-V,B-CONJ,B-N,I-N,I-N,B-V,B-DET,B-N,I-N,I-N,B-CONJ,B-N,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-V,I-V"
ahreman andar tārīkīh pad pas-danišnīh ud zadār-kāmīh zōfr-pāyag būd,"B-N,B-PRE,B-N,B-PRE,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-ADJ,I-ADJ,I-ADJ,B-V"
u-š zadār-kāmagīh xēm ud ān tārīkīh gyāg ast kē asar-tārīkīh gōwēd,"B-CONJ,I-CONJ,I-CONJ,B-N,I-N,I-N,B-N,B-CONJ,B-DET,B-N,B-N,B-V,B-CONJ,B-N,I-N,I-N,B-V"
u-šān mayān tuhīgīh būd ast kē way kē-š gumēzišn pad-iš,"B-CONJ,I-CONJ,I-CONJ,B-POST,B-N,B-V,B-V,B-CONJ,B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,I-POST,I-POST"
pad wimand har dō kanāragōmand kū-šān mayān tuhīgīh ēk ō did nē paywast hēnd,"B-PRE,B-N,B-DET,B-NUM,B-ADJ,B-CONJ,I-CONJ,I-CONJ,B-POST,B-N,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-V,I-V"
did har dōān mēnōg pad xwēš-tan kanāragōmand,"B-ADV,B-DET,B-NUM,B-N,B-PRE,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADJ"
did harwisp-āgāhīh ī ohrmazd rāy har čē-š andar dānišn ī ohrmazd kanāragōmand čē ān ī har dōān mēnōg paymān dānēd,"B-ADV,B-N,I-N,I-N,B-JUNK,B-N,B-POST,B-DET,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-PRE,B-N,B-JUNK,B-N,B-ADJ,B-CONJ,B-JUNK,I-JUNK,B-DET,B-NUM,B-N,B-N,B-V"
did bowandag pādixšāyīh ī dām ī ohrmazd pad tan ī pasēn tā hamē-hamē-rawišnīh ud ān ast akanāragīh,"B-ADV,B-ADJ,B-N,B-JUNK,B-N,B-JUNK,B-N,B-PRE,B-N,B-JUNK,B-ADJ,B-ADV,I-ADV,I-ADV,I-ADV,I-ADV,I-ADV,B-CONJ,B-PRONOUN,B-V,B-N"
dām ī ahreman pad ān zamān be abesīhānd ī ka tan ī pasēn bawēd ān-iz ast kanāragōmandīh,"B-N,B-JUNK,B-N,B-PRE,B-DET,B-N,B-PRE,B-V,B-JUNK,B-CONJ,B-N,B-JUNK,B-ADJ,B-V,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-V,B-N"
ohrmazd pad harwisp-āgāhīh dānist kū ganāg-mēnōg ast abar handāzēd ud gīrēd pad arešk-kāmagīh čiyōn gumēzēd az fragān tā frazām pad čē ud čand abzārān u-š mēnōgīhā ān dām ī pad ān abzār andar abāyēd frāz brēhēnīd,"B-N,B-PRE,B-N,I-N,I-N,B-V,B-CONJ,B-N,I-N,I-N,B-V,B-PRE,B-V,B-CONJ,B-V,B-PRE,B-N,I-N,I-N,B-ADV,B-V,B-PRE,B-N,B-PRE,B-N,B-PRE,B-DET,B-CONJ,B-DET,B-N,B-CONJ,I-CONJ,I-CONJ,B-ADV,B-DET,B-N,B-JUNK,B-PRE,B-DET,B-N,B-PRE,B-V,B-ADV,B-V"
se-hazār sāl dām pad mēnōgīg ēstād kū būd hēnd amenīdār ud arawāg ud agriftār,"B-NUM,I-NUM,I-NUM,B-N,B-N,B-PRE,B-N,B-V,B-CONJ,B-V,I-V,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ"
ganāg-mēnōg pas-dānišnīh rāy az astīh ī ohrmazd anāgāh būd pas az ān zufāyīg āxēzist ō wimand ī dīdār ī rōšnān mad,"B-N,I-N,I-N,B-N,I-N,I-N,B-POST,B-PRE,B-N,B-JUNK,B-N,B-ADJ,B-V,B-ADV,B-PRE,B-DET,B-N,B-V,B-PRE,B-N,B-JUNK,B-N,B-JUNK,B-N,B-V"
ka-š dīd ohrmazd ud ān rōšnīh ī agriftār frāz payrūd zadār-kāmagīh ud arešk-gōhrīh rāy pad murnǰēnīdan tag abar kard,"B-CONJ,I-CONJ,I-CONJ,B-V,B-N,B-CONJ,B-DET,B-N,B-JUNK,B-ADJ,B-ADV,B-V,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-POST,B-PRE,B-N,B-N,B-PRE,B-V"
pas ganāg-mēnōg dām ī ohrmazd dīd sahist was dām ī zofr ī wan hamāg-pursišnīh u-š burzīd ān ī ohrmazd dām-dahišnīh,"B-ADV,B-N,I-N,I-N,B-N,B-JUNK,B-N,B-V,B-V,B-ADJ,B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ,B-ADJ,I-ADJ,I-ADJ,I-ADJ,B-CONJ,I-CONJ,I-CONJ,B-V,B-JUNK,I-JUNK,B-N,B-N,I-N,I-N"
ēg ohrmazd abāg-iz čē-ēwēnag dānistan ī dām ī frazām ī kār ō padīrag ī ganāg-mēnōg āštīh abar dāšt ud guft kū ganāg-mēnōg abar ō dām ī man ayārīh bar stāyišn dah tā pad ān pādāšn amarg ud azarmān ud asōhišn ud apōhišn bawē,"B-ADV,B-N,B-PRE,I-PRE,I-PRE,B-N,I-N,I-N,B-V,B-JUNK,B-N,B-JUNK,B-N,B-JUNK,B-N,B-PRE,B-N,B-JUNK,B-N,I-N,I-N,B-N,B-PRE,B-V,B-CONJ,B-V,B-CONJ,B-N,I-N,I-N,B-PRE,I-PRE,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-N,B-V,B-CONJ,B-PRE,B-PRONOUN,B-N,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-V"
u-š čim ēn kū agar ardīg nē sārēnē xwad nē agār ud ō-mān har dōān sūd-abgārīhā,"B-CONJ,I-CONJ,I-CONJ,B-N,B-PRONOUN,B-CONJ,B-CONJ,B-N,B-ADV,B-V,B-PRONOUN,B-ADV,B-ADJ,B-CONJ,B-PRE,I-PRE,I-PRE,B-DET,B-NUM,B-N,I-N,I-N"
u-š drāyīd gannāg-mēnōg kū nē barēm ō dām-iz ī tō ayārīh ud nē dahēm stāyišn bē tō ud dām-iz ī tō murnǰēnēm tā hamē-hamē-rawišnīh be hāzēm harwisp dām ī tō ō adōstīh ī tō ud dōstīh ī man,"B-CONJ,I-CONJ,I-CONJ,B-V,B-N,I-N,I-N,B-CONJ,B-ADV,B-V,B-PRE,B-N,I-N,I-N,B-JUNK,B-PRONOUN,B-N,B-CONJ,B-ADV,B-V,B-N,B-CONJ,B-PRONOUN,B-CONJ,B-N,I-N,I-N,B-JUNK,B-PRONOUN,B-V,B-ADV,I-ADV,I-ADV,I-ADV,I-ADV,I-ADV,B-PRE,B-V,B-DET,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-JUNK,B-PRONOUN,B-CONJ,B-N,B-JUNK,B-PRONOUN"
u-š wizārišn ēn kū-š pad ēd dāšt kū ohrmazd andar ōy ačārag ud ēd rāy āštīh pēš dārēd nē padīrift padist-iz abar burd,"B-CONJ,I-CONJ,I-CONJ,B-N,B-PRONOUN,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-PRONOUN,B-V,B-CONJ,B-N,B-PRE,B-PRONOUN,B-ADJ,B-CONJ,B-CONJ,I-CONJ,B-N,B-ADV,B-V,B-ADV,B-V,B-N,I-N,I-N,B-PRE,B-V"
u-š guft ohrmazd kū nē harwisp-kardār hē ganāg-mēnōg kū-t man nē tuwān murnǰēnīdan u-š dām ī-z man ēdōn nē tuwān kardan kū abāz ō xwēšīh ī man nē rasēnd,"B-CONJ,I-CONJ,I-CONJ,B-V,B-N,B-CONJ,B-ADV,B-ADJ,I-ADJ,I-ADJ,B-V,B-N,I-N,I-N,B-CONJ,I-CONJ,I-CONJ,B-PRONOUN,B-ADV,B-V,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,I-JUNK,I-JUNK,B-PRONOUN,B-ADV,B-ADV,B-V,B-V,B-CONJ,B-ADV,B-PRE,B-N,B-JUNK,B-PRONOUN,B-ADV,B-V"
u-š guft ohrmazd ō ganāg-mēnōg kū zamān kun tā kārezār pad ēn pašn ō nō-hazār sāl frāz abganēm čē-š dānist kū pad ēn zamān kardan agārēnēd ganāg-mēnōg,"B-CONJ,I-CONJ,I-CONJ,B-V,B-N,B-PRE,B-N,I-N,I-N,B-CONJ,B-N,B-V,B-CONJ,B-N,B-PRE,B-DET,B-N,I-N,B-PRE,B-NUM,I-NUM,I-NUM,B-N,B-ADV,B-V,I-V,B-CONJ,I-CONJ,I-CONJ,B-V,B-CONJ,B-PRE,B-DET,B-N,B-N,B-V,I-V,B-N,I-N,I-N"
ēg ganāg-mēnōg awēnāg-frazāmīh rāy pad ān paymānag ham-dādestān būd ēdōn čiyōn dō mard ī ham-kōxšišn kē zamān frāz kunēnd kū-mān wahmān rōz tā šab kārezār kunēm,"B-ADV,B-N,I-N,I-N,B-N,I-N,I-N,B-POST,B-PRE,B-DET,B-N,B-ADJ,I-ADJ,I-ADJ,B-V,B-ADV,B-ADV,B-NUM,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-PRONOUN,B-N,B-PRE,B-N,B-N,B-V"
pas ohrmazd ahunawar frāz srūd kū-š yaθā ahū vairyō wīst ud ēk mārīg be guft u-š frazām pērōzīh ī xwēš ud agārīh ī gannāg-mēnōg ud abesīhišn ī dēwān ud rist-āxēz ud tan ī pasēn ud apetyāragīh ī dām tā hamē-hamē-rawišnīh be ō ganāg-mēnōg nimūd,"B-ADV,B-N,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,I-N,I-N,B-NUM,I-NUM,I-NUM,B-N,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-N,B-JUNK,B-PRONOUN,B-CONJ,B-N,B-JUNK,B-N,I-N,I-N,B-CONJ,B-N,B-JUNK,B-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-N,B-ADV,I-ADV,I-ADV,I-ADV,I-ADV,I-ADV,B-PRE,I-PRE,B-N,I-N,I-N,B-V"
ganāg-mēnōg ka-š agārīh ī xwēš ud abesīhišn ī dēwān hammis dīd stard ud abōy būd ud abāz ō tom ōbast,"B-N,I-N,I-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,B-PRONOUN,B-CONJ,B-N,B-JUNK,B-N,B-DET,B-V,B-ADJ,B-CONJ,B-ADJ,B-V,B-CONJ,B-ADV,B-PRE,B-N,B-V"
ōwōn čiyōn pad dēn gōwēd kū ka-š se ēk-ē guft būd ganāg-mēnōg az bīm tan andar hanǰīd ka-š dō bahr guft būd ganāg-mēnōg pad šnūg andar ōbast ka-š bowandag guft būd agār būd ganāg-mēnōg az agārīh ī pad dāmān ī ohrmazd kardan,"B-ADV,B-ADV,B-PRE,B-N,B-V,B-CONJ,B-CONJ,I-CONJ,I-CONJ,B-NUM,I-NUM,I-NUM,I-NUM,B-V,I-V,B-N,I-N,I-N,B-PRE,B-N,B-N,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-NUM,B-N,B-V,I-V,B-N,I-N,I-N,B-PRE,B-N,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-ADV,B-V,I-V,B-ADJ,B-V,B-N,I-N,I-N,B-PRE,B-N,B-JUNK,B-PRE,B-N,B-JUNK,B-N,B-N"
se-hazār sāl pad stardīh sayist,"B-NUM,I-NUM,I-NUM,B-N,B-PRE,B-N,B-V"
ohrmazd pēš az dām-dahišnīh nē būd xwadāy ud pas az dām-dahišnīh xwadāy ud sūd-xwāstār ud frazānag ud ǰud-bēš āškārag ud hamē-rāyēnīdār ud abzōnīg ud harwisp-nigerīdār būd,"B-N,B-PRE,I-PRE,B-N,I-N,I-N,B-ADV,B-V,B-N,B-CONJ,B-PRE,I-PRE,B-N,I-N,I-N,B-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
